row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts
train-356,train,1,"Uthna pada hai yaar, pani bhi lekar aata hoon konwe se",उठना पड़ता है यार पानी भी ले कर आता हूं  कुंवा से,0.0128,0.9489,-0.9361,1
train-355,train,0,Abey dada toh mudd wale jhatoo,अबे दाड़ी तो मुड़ वाले झाटु,0.9988,0.9868,0.0121,1
train-357,train,0,"Iske wajah se match isliye haare rahe hain kyuki satta me koi panauti baitha hai par is time us panauti ka naam nahi lunga, karna to kuch logon ke picchwade me aag lag jayegi 😄😄😅😅😂😂",इसकी वजह से नहीं मैच इसलिएहार रहे हैं क्योंकि सत्ता में कोई पनौती बैठाया है पर इस टाइम नाम उस पनौती का नहीं लूंगा करना कुछ लोगों के पिछवाड़े में आग लग जाएगी😀😀😁😂😂😃😃😄😄😅😅😆😆😉😉😍😍,0.997,0.974,0.0229,1
train-358,train,1,SIT B dekar baccha budhhi aurat ke ghar me rakh denge,सिट b को देकर बच्चा बुड्ढी औरत के गोद में रख देंगे,0.9828,0.0168,0.966,1
train-348,train,1,"😀😀😀😀😀😀😀😀😀: 12th ke baad BA karna utna hi zaruri hai jitna marne ke baad 13th karna. Kuch nahi hota, bas aatma ko shanti mil jati hai. 😄😄😄😄😄: Dost ki shadi mein itna nagin dance kiya ki dost ka bap bhi pucha: ""Beta shadi hogi ya nagmani leke hi maanege?"" 😤😂😂: Tandon mein sabse badi samasya: adhi raat to yahi sochne mein nikal jati hai ki... kambal lamba kis des se hai aur choda kis des se... 😁😁😆😆😂😂: Room leke rehne wale ladke tab tak bartin nahi dhotey jab tak kadhai mein chai banane ki naubat na a jaye. 😜😜: Jab ghar me pancha lag ho to sala aise nikalna padata hai jaise Pakistanio ne barud bichha diya ho. 😂😂😂: Jo din sochta hu ki zindagi me bohot","😀😀😀😀😀😀😀😀😀 : *बारहवी के बाद B.A करना उतना ही जरूरी है,* *जितना मरने के बाद तेरहवीं करना।* : *होता कुछ नहीं, बस आत्मा को शांति मिल जाती है।* : 😄😄😄😄😄 : *दोस्त की शादी में इतना नागिन डान्स किया कि दोस्त का बाप भी पूछ बैठा,* *""बेटा शादी होने देगा या नागमणी लेकर ही मानेगा.* : 😤😂😂 : *ठण्ड में सबसे बड़ी समस्या.* : *आधी रात तो यही सोचने में निकल जाती है कि,,,* : *कम्बल लम्बा किधर से है और चौड़ा किधर से..* : 😁😁😆😆😂😂  : *रूम लेकर रहने वाले  लड़के तब तक  बर्तन नहीं धोते* : *जब तक कढ़ाई में चाय बनाने की  नौबत ना आ जाये.* : 😜😜 :  *जब घर में पोंछा लगा हो तो साला ऐसे निकलना पड़ता है.* : *जैसे पाकिस्तानियों ने बारूद बिछा दिया हो।* : 😂😂😂 : *जिस दिन सोचता हूँ, कि ज़िन्दगी में बहुत बड़े बड़े काम करने हैं.* : *साला उसी दिन घरवाले गेहूँ पिसवाने भेज देते हैं.* : 😂😂😂  : *इंसान के पास दिमाग होना चाहिये...* : *खोपड़ी तो भूतो के पास भी होती है !!* : 😜😜😜  : *ये तो अच्छा है कि बोर्ड परीक्षा का कोई exit poll नही आता,* : *नहीं तो घरवाले 3-4 दिन पहले से ही ""पिटाई"" शुरू कर देते...!* : 😂😅😁",0.0293,0.0549,-0.0256,1
train-359,train,1,"Thik hai, isme kya bda cheez hai",ठीक है इसमें कौन सी बड़ी बात है,0.0053,0.0098,-0.0045,1
train-360,train,1,"Sunderata dekhne ke liya hai, chune ke liya nhi",सुन्दरता  देखने  के लिए  है चुने  के लिए  nhi,0.0067,0.0123,-0.0056,1
train-362,train,1,Par tu bhi apni karti hai anger mei,पर तू भी अपनी करती है गुस्से में,0.0063,0.0098,-0.0036,1
train-354,train,0,"Indian Army Kashmir ki aisi thand me, jahan par hamesha barf ki baarish hoti hai, us barf me hamare army 24 ghanta duty karte hain, hamare Indian Army ko maut se darr nahi lagta unhe thand se darr nahi lagta hai, lekin hamare Narendra Modi ko apne he desh me darr lagta hai. Jishe Bharat me darr lagta hai woh Pakistan chala jaye ab Modi ko kya karna chahiye. Hamare kisaan jo thand me, garmi me, barsaat me 1 saal tak road par andolan karte rahe, use darr nahi lag a lekin 20 minute Narendra Modi ki jaan kya lag gaya use darr lag gaya, kayer, darpok, budhil, Narendra Modi.","इंडियन आर्मी कश्मीर की ऐसी ठंड में, जहां पर हमेशा बर्फ की बारिश होती है, उस बर्फ में हमारे आर्मी 24 घंटा ड्यूटी करते हैं, ,, हमारे इंडियन आर्मी को मौत से डर नहीं लगता उन्हें ठंड से डर नहीं लगता है,    लेकिन हमारे नरेंद्र मोदी को अपने ही देश में डर लगता है🤔 जिसे भारत में डर लगता है वह पाकिस्तान चला जाए अब मोदी को क्या करना चाहिए😀😃🤔 हमारे किसान जो ठंड में गर्मी में बरसात में 1 साल तक रोड पर आंदोलन करते रहे, उसे डर नहीं लगा लेकिन 20 मिनट नरेंद्र मोदी की जान क्या लग गया उसे डर लग गया , कायर , डरपोक , बुजदिल , नरेंद्र मोदी,",0.0432,0.9542,-0.911,1
train-363,train,1,Hmare comment me apka number bhej dena,हमारे कॉमेंट में आपका नंबर भेज देना,0.0048,0.0052,-0.0004,1
train-364,train,0,Khol do aaj Sita ki chut ko is randi khane mein,"खोल दो आज सीता की चु त को इस रं,डी खाने में",0.9992,0.9992,-0.0001,1
train-365,train,0,"Ha aur kabhi kabhi ghan se gadi nikal ke aage jake bhanne se road pe chhitara bhi jate hain 😂😂 sakhel dekhne ka shaukh nahi hai inko, bade aye sakhel dekhne wale.",हा और कभी कभी छन से गाड़ी निकाल के आगे जाके भन्न से रोड पे छितरा भी जाते है 😂😂सकल देखने का सौख नही है इनको बड़े आये सकल देखने wale.,0.9775,0.9957,-0.0182,1
train-366,train,0,"Jo bache kapde he vo bhi nikal do to yeh ilke aur followers badh jayege, faltu be-sharam orat.","जो बचे कपडे हे वो भी निकाल दे तकी ओर ilke ओर फॉलोअर्सवर बढ जायेगे , फालतू बेशरम ओरत  ,",0.9981,0.9701,0.028,1
train-361,train,0,Agar tumko tamiz lagti hai to kapde utharo aur gaao main ghumo kon rokta hai👌👍,अगर बत तमीजी अछीलगतीहै तो कपडे उतारो ओर  गाओ मै घुमो कोन रोकता है👌👍,0.9978,0.931,0.0668,3
train-367,train,1,"Hello sabse pehle kahna padta hai jab kisi se baat karte hai. Yeh sabse jyada bolaya jata hai aur pahchaun ka word hai. Jab bhi kisi se milte hai toh Hello ka use karte hai. Hello kisi bhi log ke saath, kisi bhi ko pukarne mei ya kisi bhi situation mei use kiya ja sakta hai.","किसी भी व्यक्ति से बात करने के लिए हम उससे सबसे पहले Hello जरूर कहते हैं यह सबसे ज्यादा बोला जाने वाला शब्द है और काफी प्रसिद्ध शब्द है। जब भी हम किसी व्यक्ति से मिलते हैं तो Hello शब्द का प्रयोग करते हैं Hello शब्द का प्रयोग हम किसी भी व्यक्ति के साथ, किसी भी व्यक्ति को पुकारने में या किसी भी परिस्थिति में कर सकते हैं।",0.0046,0.0054,-0.0008,1
train-369,train,1,Are to hooka pe rahi ho achha ji 😁😁,Are to हुक्का पी रही हो अच्छा जी 😁😁,0.021,0.0076,0.0134,1
train-368,train,1,Hamaara kya bura kar sakta hai janab... hum ghar se maa ki dua aur papa ki pistol leke nikalte hain! Jay jay shri ram 🚩🙏🏻🚩🙏🏻🚩,"""हमारा कोई क्या ‪बुरा‬ करेगा जनाब... हम घर से माँ की ‪‎दुआ‬ और पापा की ‪‎पिस्तौल‬ साथ लेकर निकलते है !!"" जय जय श्री राम 🚩🙏🏻🚩🙏🏻🚩",0.0046,0.9913,-0.9867,1
train-373,train,1,Bahar kya hai?,बाहर कुहा है,0.0125,0.0054,0.0071,1
train-370,train,1,"1🙏 Jagannath ke paas ke itna hi fasana hai mera hai prabhu, aisa kabhi kahin nahi karen. Koi pyar karta hai to usko pyar mil jaye lekin zindagi gujar dena bahut dukh ki baat hai. Jai Jagannath",1🙏 जगन्नाथ के पैरों के पास इतना ही फ़साना है मेरा हे प्रभु ऐसा कभी कहीं नहीं करें कोई प्यार करता है तो उसको प्यार मिल जाए लेकिन जिंदगी गुजार देना बहुत दुख की बात है जय जगन्नाथ,0.0045,0.0109,-0.0064,1
train-371,train,1,"Kshama wahi hain jo jaise phool jo kuchalne ke baad bhi apni badboo nahi chhod dete... Aise hi hum bhi hamesha happy rehne chahiye, kyunki tension se kal ki mushkil door nahi hoti balki aaj ki shanti bhi chala jati hai !! Shubh prabhat 🌹","*🌷Nice line*🌷 ✍🏻.... *""क्षमा ""उन फूलों के समान हैं जो कुचले जाने के बाद भी ""खुशबू ""देना बंद नहीं करते* ......✍🏻       🙏🏻🌹🌹🌹🌹🙏🏻              *हमेशा खुश*                 *रहना  चाहिए,*                     *क्योंकि*                *परेशान होने से*               *कल की मुश्किल*                 *दूर नहीं होती*                    *बल्कि....*               *आज का सुकून*                *भी चला जाता*                      *है !!*  🙏🥀🌹 *शुभ प्रभात* 🌹🥀🙏........  OP",0.0053,0.0109,-0.0055,1
train-374,train,1,"Life me har gam ko chhod dena, happiness ko nahi, har mushkil ko kho dena, success ko nahi, agar life me kuch khoona pade to hume kho dena, par apni hasi ko nahi…❣️❣️❣️❣️❣️","जिंदगी में हर गम को छोड़ देना, ख़ुशी को नहीं, हर मुश्किल को खो देना, कामयाबी को नहीं, अगर ज़िन्दगी में कुछ खोना पड़े तो हमें खो देना, पर अपनी हसी को नहीं…❣️❣️❣️❣️❣️",0.0043,0.0044,-0.0001,1
train-372,train,0,"Ek chintish apne bacche ko mar raha tha 😋 Padosi ne pucha - kyun mar rhe ho 😈 Chintish - isko bola ek seedhi chhodkar chadh, chappal kam ghisegi 😛 Nalaayak 2 seedhi chhodkar chadha, pajama tod diya 😂😛😝😝","""एक कंजूस अपने बच्चे को पिट रहा था😋 पड़ोसी ने पूछा- क्यों पीट रहे हो😈  कंजूस-इसको बोला एक सीढी छोड़कर चढ़, चप्पल कम घिसेगी😛  नालायक 2 सीढ़ी छोड़कर चढ़ा, पाजामा फाड़ दिया😂😛😝😝",0.9552,0.9953,-0.0401,1
train-375,train,0,Tune kitne tappad khaye hai,तूने कितने थप्पड़ खाए हैं,0.9966,0.9518,0.0448,2
train-376,train,0,"Ismein maine gussa kyun ho rahi hu, insaan nahi hain, kutta hain.",इसमें मैं गुस्सा होने वाली बात नहीं है इंसान नहीं है कुत्ता है,0.9777,0.9434,0.0343,1
train-377,train,1,"Ye cheez to kisi kisi ke paas hoti hai, kitna maza aayega",यह चीज तो किसी किसी के पास होती है कितना मजा आएगा,0.0145,0.0224,-0.0079,1
train-378,train,1,"Wahan jane ke liye jigar chahiye, paida chalna pada hai. Bolne se kuch nahi, bahut mehnat karte hain. Main de dunga aapko khane ke liye, jake batao.",वहां जाने के लिए जिगर चाहिए पैदल चलना पड़ता है बोलने से कुछ नहीं बहुत मेहनत करते हैं मैं दे दूंगा आपको खाने के लिए जाकर बताओ,0.0087,0.9835,-0.9748,1
train-379,train,0,Sale chutiya hai tu bos dk,Sale चूतिया है तू bos dk,0.9993,0.9993,0.0,1
train-381,train,1,Super super hit na,सुपर सुपर हिट न,0.0049,0.0051,-0.0002,1
train-380,train,0,Teacher: Shaayari aur sex mein kya antar hai? Me: Ek mein Wah Wah Wah hota hai aur ek mein Aah Aah Aah hota hai.,टीचर :  शायरी और Sex में क्या अंतर है Me :  एक में Wah Wah Wah होता है और एक में Aah Aah Aah होता है,0.9987,0.9903,0.0084,1
train-383,train,0,Larkiyon sharam karo sharam 🥰🥰😂😂,लड़कियों शर्म करो शर्म 🥰🥰😂😂,0.9796,0.8896,0.0899,1
train-384,train,1,I baba Jay Bhim 🙏🙏😊,आई बाबा जय भीम 🙏🙏😊,0.0046,0.0052,-0.0006,1
train-382,train,1,"Mohabbat ki hawa jism ki dawa ban gayi, doori aapki meri chaahat ki saza ban gayi, kaise bhooloon aapko ek pal ke liye, aapki yaad hamare jeene ki wajah ban gayi.","मोहब्बत की हवा जिस्म की दवा बन गयी, दूरी आपकी मेरी चाहत की सजा बन गयी, कैसे भूलूँ आपको एक पल के लिए, आपकी याद हमारे जीने की वजह बन गयी।",0.0049,0.0251,-0.0202,1
train-385,train,0,Kapade nahi hai to merese le jao,कपड़े नहीं है तो मेरे से ले जा,0.9678,0.9283,0.0395,1
train-387,train,0,Tumhari ma ki chut,तुम्हारी मां की chut,0.9992,0.9992,0.0,1
train-389,train,0,"Kisanon ke bes me KHALISTANI agents hai, Pakistan supporters hai aur Tikait jaise bekaar wale aise hi bechate raheinge",किसानों के भेष मे खालिस्तानियों के एजेंट हैं पाकिस्तान समर्थक हैं और टिकैत जैसे बिकाऊमाल यूं ही  बिकते रहेंगे,0.9991,0.9986,0.0005,1
train-388,train,0,Agar mauti do to kalii se phool hum he tumhe banayeinge aur aapki sugandh aur ras ko apna banayeinge,अगर मौका दोगी तो कली से फूल हम ही तुम्हे बनाएंगे और आपकी सुगंध और रस को अपना बनाएंगे,0.9952,0.9967,-0.0016,1
train-386,train,1,Kutta ne bandar ke bacche ko mar dalua toh sabhi vanarsena ne meeting bulai aur usme khun ka badla khun sab kahne lage toh mukhiya vanar ne kahya ab din ho ya raat bas kutt ko chun chun kar marna hai tab se ye tapori gang ke beech me gangwar jarri hai...,कुत्ते ने बंदर के बच्चे को मार डाला तो सारी वानरसेनाने मीटींग बुलाइ और उसमे खून का बदला खून सब कहने लगे तो मुखिया वानर ने कहाँ अब दिन हो या रात बस कुत्तो को चुन चुनकर मारना है तब से ये टपोरी गेंग के बीच मे गेंगवोर जारी है....,0.9815,0.9974,-0.0159,1
train-390,train,1,Aap bahut acche the bhai,आप बहुत अच्छे थे भाई,0.0051,0.0069,-0.0018,1
train-391,train,0,"Moti kamini, tera ang ang me insect niklega",मोटी कमीनी तेरे अंग अंग में कीड़ा निकलेगा,0.9991,0.9713,0.0278,1
train-393,train,1,"Tum amma se bola dena, baccho logo Ramphal ke jhad phelte hain, amma thodi si chuttiwada dena bola dena",तुम अम्मा से बोला देना बच्चे लोगों रामफल के झाड़ खेलते हैं अम्मा थोड़ी सी छटवा देना बोल देना,0.0882,0.9992,-0.9111,1
train-392,train,1,"Gokul ko jyon mil gaye Kanh, deeno ko jyon Nath mila. Bharat Ma ki sambhal banke, aaj croreon haath mila. Simhasan par tumko paakar, shayad sabko lagta jaise Lal Bahadur, Atal Bihari, humko dono saath mil gaye... Jay Modi 🚩🙏","गोकुल को ज्यों मिल गए कान्हा,दीनों को ज्यों नाथ मिले  भारत  माँ  के  सम्बल  बनकर, आज  कारोड़ों हाथ मिले सिंहासन  पर  तुमको  पाकर  शायद  सबको लगता जैसे लाल  बहादुर, अटल  बिहारी, हमको  दोनो  साथ मिले ...  जय मोदी🚩🙏",0.0052,0.0087,-0.0036,1
train-395,train,1,"Nishant agle Sunday ki love hai, mohabbat hai",निशांत अगले संडे की प्यार मोहब्बत है,0.0047,0.0057,-0.001,1
train-398,train,1,"Chand lamhon ki zindagi hai, nafaraton se na jee sakte, are dushman se kya shikayat karein, ab to dost bhi yaad nahi karte",चंद लम्हों की जिंदगी है नफरतों से जिया नहीं करते अरे दुश्मन से क्या शिकायत करें अब तो दोस्त भी याद नहीं करते,0.0054,0.7675,-0.7621,1
train-397,train,1,"Sach me apne kanoon par bahut sharminda hu jo itna bekar hai ki aise kukiya roj ho raha hai, kisi me kanoon ka darr tak nahi",सच में अपने कानून पर बहुत शर्मिंदा हूँ जो इतना बेकार है कि ऐसे कुकृत्य रोज हो रहे है किसी मे कानून का डर तक नही,0.0066,0.8178,-0.8111,1
train-396,train,1,Ji bilkul sahi kaha 😜 😝 😛 😜 😝 😛 kiyo ki Covid-19 me oxygen ki kami ke chalta esa gana banega lag raha hai 🤭🤭🤭,जी बिल्कुल सही कहा 😜 😝 😛 😜 😝 😛 कीऊ की Covid-19 मे oxijen की कमी के चलते ऎसा गाना बने लगा 🤭🤭🤭,0.005,0.0113,-0.0063,1
train-400,train,1,"Haath se phoonch raha hai, dhood ke aaya hai",हांफ रहा है। दौड़ कर आया है,0.0062,0.9933,-0.9871,1
train-401,train,1,"4 din ki chandani hai, phir bhi wahi aloo ki sabji aur dal fry hai",4 दिन की चांदनी है फिर वही आलू की सब्जी और दाल फ्राई है,0.005,0.9982,-0.9933,1
train-399,train,0,"Aise insaan ka kuchh nahi, bas uske vo hi kaat do aur chhod do jab jab toilet mein jayega tab tab yaad karega ki ye ek kile par jang jeetne par ye inaam mila hai",ऐसे इंसान का कुछ नहीं बस उसका वो ही काट दो और छौड दो जब जब टोइलेट में जाएगा तब तब याद करेगा कि यह एक किले पर जंग जीतने पर यह ईनाम मिला है,0.9737,0.9956,-0.0218,1
train-402,train,1,Ye sab jaanbujakar kiya gaya... Congress kisi bhi bad tak gir sakti hai satta paane ke liye,ये सब जानबूझकर किया गया... सत्ता हासिल करने के लिए कांग्रेस किसी भी हद तक गिर सकती है,0.0146,0.9679,-0.9533,1
train-404,train,0,Dgh: bbbh    an.,डघः बबभ्भ्    अं  ।,0.0157,0.0244,-0.0088,1
train-403,train,1,Jay Maan Kalaka Maan. 06.10.2021 Aaj ke aarti darsan,जय माँ कालका माँ ।। 06.10.2021 आज के आरती दर्शन,0.0045,0.0065,-0.002,1
train-405,train,1,"Kya baat hai ji haan dost, aap meri ad pe nahi a rahi ho ❣️❣️❣️❣️❣️❣️❣️",क्या बात है जी हां दोस्त आप  मेरी एडी पर नहीं आ रही है ❣️❣️❣️❣️❣️❣️❣️,0.0043,0.0043,0.0,1
train-407,train,0,"A randi, my choda",ए रंडी  माई चोदा,0.9992,0.9993,-0.0,1
train-406,train,0,"Wah re chamcho, iske pehle wala PM nanga rehata tha, padal chalta tha, yahan tak videsh bhi padal hi jata tha aur haan, cigarette videsh se baalgoadi se mangata tha sach kahan na chamcho 😋😃😄😀","वाह रे चमचो इसके पहले वाला PM नंगा रहता था,पैदल चलता था ,यहाँ तक विदेश भी पैदल ही जाता था और हाँ  सिगरेट विदेश से बैलगाड़ी से मगाता था सच कहाँ न चमचो 😋😃😄😀",0.9992,0.997,0.0022,1
train-409,train,0,Beta apne baap Pubg {B.G.M.I} ko bhul gaye kya 🖕,बेटे ‌ अपने बाप Pubg {B.G.M.I} को भुल गए क्या 🖕,0.9971,0.9697,0.0274,1
train-410,train,1,O ho ho ho 👌⚘👌 kya baat hai 💐💐💐💐👈 bahut hi khubsurat video hai jee 👍👌💖⚘👌⚘💖👌⚘💖😍😍😍 dekhte hee mana khush ho gaya 🙏🙏. Naseem,ओ हो हो हो 👌⚘👌क्या बात है💐💐💐💐👈 बहोत ही खूबसूरत वीडियो है जी 👍👌💖⚘👌⚘💖👌⚘💖😍😍😍देखते ही मन खुश हो गया🙏🙏. Naseem,0.0043,0.0043,0.0,1
train-413,train,1,Nice🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹 aapki video share kardi🙏🙏🙏🙏🙏🙏,नाईस🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹 आपकी बिडीयो सैयर कर दी🙏🙏🙏🙏🙏🙏,0.0044,0.0043,0.0,1
train-412,train,1,"Main Jitendra Kumar is bhagwan swaroop mahan aatma ko dil se naman karke ye sapatthi le raha hoon ki inke karyakram ko aage badhane me kosish karke apne aane wali peddi ko bhi sahayog ke lie jagaroon ga, Jai Bhim","मै जितेन्द्र कुमार इस भगवान स्वरूप महान आत्मा को दिल से नमन करते हुए ये सपथ लेता हूं कि इनके कारवां को आगे बढ़ाने में कोशिश करते हुए अपने आनेवाले पीढ़ी को भी सहियोग के लिए जागरूक करूंगा, जय भीम",0.0071,0.9857,-0.9786,1
train-415,train,0,Mar kyu nahi gaya bhadwa...😡😡,मर क्यू नही गया भड़वा....😡😡,0.9978,0.991,0.0068,1
train-414,train,0,"Abe pagal, gale choda gatep Krishna ka aur dialog Shakuni ka kyun bejhati kar raha hai mere dharma ki",अबे पागल गेल चोदै  गेटप कृष्ण का और डायलोग शकुनी का क्यू बेज्जती कर रहा मेरे धर्म की,0.9974,0.9991,-0.0018,1
train-418,train,1,I love my India,इ लव्ह मय इंडिया,0.0048,0.006,-0.0012,1
train-416,train,0,"Sharm ki cheez nahi hai, besharam hai",शर्म नाम की चीज ना है,0.9974,0.9985,-0.001,2
train-419,train,0,"Mere jholi chhoti pad gayi re, itna diya meri maa ka",मेरी झोली छोटी पढ़ गई रे इतना दिया मेरी माँ का,0.0089,0.6221,-0.6132,1
train-417,train,1,"Bina sangharsh koi mahan nahi hota, bina kuch kiye jai jai kaar nahi hota, jab tak na padi hai hathode ki chhot, tab tak koi pattaar bhi logon ke liye bhagwan nahi hota.❣️❣️❣️❤️❤️❤️❤️","बिना संघर्ष कोई महान नही होता, बिना कुछ किये जय जय कार नही होता, जब तक नहीं पड़ती हथोड़े की चोट, तब तक कोई पत्थर भी लोगों के लिए भगवान नही होता।❣️❣️❣️❤️❤️❤️❤️",0.0044,0.0044,-0.0,1
train-421,train,0,Maa chod ho ka lagta hai,मादर चोद हो का लगता है,0.9993,0.999,0.0003,1
train-422,train,1,"Gar pani hai manzil to ai dost! Apni manzil par nazar gadha rakho! Kaun ke toke baaje ka hisaab nahi karta! Wish you happy, lovely, blessed, fantastic, moriabil sweet evening, sweet dear friend ji","""ग़र पानी है मंजिल तो ऐ दोस्त!   अपनी मंजिल पर नजर गड़ाए रखना!    कौओं के टोकने बाज़ के हौसले टूटा नहीं करते!"" WISH YOU HAPPY LOVELY BLESSED FANTASTIC MORIABIL SWEET ENING SWEET DEAR FRIEND JI",0.0045,0.0044,0.0,1
train-411,train,0,"Jis taraf dekho usi taraf ishq ke beemar beetha hai, hazaro mar gaye, lakhon taiyar beetha hai 😁👏👏 Saley barbad hotay hain chorion ke chakkar mein, baad me kehte hain Modi Sarkar ki wajah se beerojgar beetha hai, sharm karo beerojgardon!",जिधर देखो उधर इश्क के बीमार बैठे हैं हजारों मर गए लाखों तैयार बैठे हैं🤗🤗🤗🤗🤗🤗👏👏👏 साले बर्बाद होते हैं छोरियों के चक्कर में बाद में कहते हैं मोदी सरकार की वजह से बेरोजगार बैठे हैं🙏🙏🙏🙏🙏🙏 शर्म करो बेरोजगारों,0.991,0.9669,0.0241,3
train-424,train,0,Teri bhav bhad gayi hain sach mein,बहुत भाव भड़ गए है तेरे,0.9851,0.951,0.0341,2
train-426,train,0,"Chuchi mat dikhao yaar, haath se kam chala na padhta hai.",चूची mat dikhao yar hath से kam चला ना पड़ता हैं,0.9991,0.9902,0.0089,1
train-427,train,1,Plz Sarojaji hamara channel dekh liye YouTube par Ashish Kumar Civil Lines dal ke to a jayege ham YouTube par ek bar dekh liyege video plz,प्लीज सरोजा जी हमारा चैनल देख लीजिए यूट्यूब पर आशीष कुमार सिविल लाइंस डालिए गा तो आ जाएंगे हम यूट्यूब पर एक बार देख लीजिएगा वीडियो प्लीज,0.0045,0.9718,-0.9673,1
train-429,train,1,Har kisi ke dil me baso itna cheep cheep tod diya na hum 😎🤘👈 aur tum sabke dil me baso itna sasta ho 😣🤣🤣🤣🤣🙈👈🙏🙏🙏🤘🤘🤘😘😘🥰😍,हर किसी के दिल मे बसें इतने सस्ते तोड़ी ना हम 😎🤘👈   और तुम सब के दिल मे बसते हो इतने सस्ते हो 🤣🤣🤣🤣🤣🙈👈🙏🙏🙏🤘🤘🤘🤘😘😘🥰😍,0.0055,0.0174,-0.0119,1
train-428,train,0,"Mulsim hamesha teen jaanvaron ke barabar man liya gya hai—murgho se pehle uthkar chillana, bakron se badi daadi rakhi, soor se jyada bacche padega. Aur jo jagah soor ki aabadi badhega wahi wahi bhukhmar, chor, chakar, gundagardi, terror jaise situatiyon padege.",मुसलमानों ने हमेशा तीन जानवरों की बराबरी की है मुर्गे से पहले उठकर चिल्लाना बकरों से बड़ी दाढ़ी रखना सूअर से ज्यादा बच्चे पैदा करना और यह सूअर की आबादी जहां जहां बढ़ेगी वहां वहां भूखमरी चोरी चकारी गुंडागर्दी आतंकवादी जैसी परिस्थितियां पैदा होगी,0.9992,0.9448,0.0544,1
train-430,train,1,"Sanskaar kabhi bhi bhoolna nahi chahiye, jo log sochte hai ki hum paise wale hai lekin sanskaar paise se nahi dekhte hai",संस्कार कभी भी भूलने नहीं चाहिए जो लोग समझते हैं के हम पैसे वाले हैं लेकिन संस्कार पैसों से नहीं देखते हैं,0.0125,0.8292,-0.8167,1
train-431,train,1,"Mohabbat mehbooba hai, koi khwaab nahi. Ye woh adaa hai jismein har koi successful nahi. Jo inhein milti hai mehfil ungliyon pe woh khush hai. Magar jo pagal hue unka koi hisaab nahi.",मोहब्बत मुकद्दर है कोई ख़्वाब नही। ये वो अदा है जिसमें हर कोई कामयाब नही। जिन्हें मिलती मंज़िल उंगलियों पे वो खुश है। मगर जो पागल हुए उनका कोई हिसाब नही,0.0063,0.945,-0.9387,1
train-434,train,1,"Chand ko bhi mil gayi chandni, ab sitaron ka kya hoga, agar mohabbat ek se hi kar li, to baaki hazaron ka kya hoga.","चाँद को भी मिल गई चाँदनी, अब सितारों का क्या होगा, अगर मोहब्बत एक से ही करली, तो बाकी हज़ारों का क्या होगा।",0.0059,0.9636,-0.9577,1
train-432,train,0,14 tarikh tak jo kisi ka flower lewane wala nahi ho... tab 15 tarikh ko ISRO Bharat se 105 satellite chod rahi hai... uske saath latak kar dharti chod ke chale jaye 😜🤣😂😂😂😂🤞😝,*14 तारीख तक जिसका कोई फूल लेने वाला नही हो*  *तो 15 तारीख को इसरो भारत से 105 उपग्रह 📡 छोड़ रही है*  *उसके साथ लटक कर धरती छोड़ कर चले जायें 😜🤣* 😉😉😉😉😂😂😂😂🤞🏽😝😝😝😝😝,0.839,0.9986,-0.1596,1
train-436,train,0,Pore kapde utar ke dikha de,पूरे कपड़े उतार के दिखा दे,0.9987,0.9883,0.0103,1
train-435,train,1,Badi dukaad ki baat hai ki maine question he nahi samajha 😪😪😢😢😢😥😓,बड़ी दुख की बात है की मुझे सवाल ही समझ नही आया 😪😪😢😢😢😥😓,0.0048,0.0049,-0.0001,1
train-437,train,0,Dil aur doodh do,दिल और दूध दे दो,0.0352,0.9974,-0.9622,1
train-439,train,1,Aap toh khud hi moon ho,आप तो खुद ही चांद है,0.005,0.0061,-0.0012,1
train-440,train,1,Sharma ne bhi koi wajah hona chahiye,शर्मा ने को भी वजह चाहिए,0.0105,0.0131,-0.0027,1
train-441,train,1,Gondwana ke jnmdoota kon hai,गोंडवाना के जन्मदाता कोन हे,0.0051,0.0063,-0.0012,1
train-443,train,1,Maine bhi kisi ko utna pyar kiya jo kiya.,मैंने भी किसी को हद से ज्यादा चाहा था।,0.0069,0.0133,-0.0064,1
train-438,train,0,"Bigade bap ki bigadi or lad hai, kya fark padhta hai 😂",बिगड़े बाप की बिगड़ी औलाद है क्या फर्क़ पड़ता है 😂,0.9977,0.9856,0.0121,3
train-442,train,0,"Je kutto ko Bharat me dar laga hai, vo kutte Afghanistan ja sakte hain 😂😂",जिन कुत्तो को भारत में डर लगता है वो कुत्ते अफगानिस्तान जा सकते हैं 😂😂,0.9951,0.992,0.003,2
train-444,train,1,"Ludo nahi khula tha, so naa kya?",लूडो नहीं खुल रहा था सोनां,0.0053,0.9935,-0.9882,1
train-447,train,0,"Aur manaao, ghadha saal par mookh hindu samajhne ka naam nahi leta",और मनाओ गधा साल पर मूर्ख हिन्दू समझने का नाम नहीं लेते,0.9983,0.9858,0.0125,1
